mode_type,street,lat,long
mv,,42.2909924651436,-71.0745881684672
mv,,42.2826097294558,-71.0557143257103
mv,,42.3021650080428,-71.0601440695087
ped,HOSMER ST,42.2804992369098,-71.089752104376
mv,WILLIAM J DAY BLVD,42.3226662863946,-71.0493384095945
mv,,42.3134949190301,-71.0570891801859
mv,VFW PKWY,42.2955951831124,-71.1569931972123
mv,,42.2981232314924,-71.0870484576717
mv,,42.3071170741223,-71.0766543093785
mv,HAMPDEN ST,42.3289130321602,-71.0750290109226
mv,,42.3581862039085,-71.0518951518449
mv,WASHINGTON ST,42.3490236902435,-71.1577363336403
ped,,42.3343161421149,-71.0706141959427
mv,,42.3237741246441,-71.0552761379171
mv,,42.3442691798057,-71.0388801105904
ped,,42.3186268844265,-71.0635812128842
mv,FESSENDEN ST,42.2783120304336,-71.0916546836118
ped,,42.3504447851797,-71.0726422738757
bike,,42.3491986108579,-71.1005950823813
ped,DEER ST,42.3115063822451,-71.0583909157524
mv,,42.2890810778758,-71.0670323322522
mv,,42.3582362113285,-71.1208802809753
ped,,42.3336261401818,-71.0733641704655
mv,,42.3217337284977,-71.0984616854768
mv,SUMMER ST,42.3473439989497,-71.044429999726
ped,NEWBURY ST,42.3484564954557,-71.0867017824609
mv,,42.2872370610196,-71.1473233695743
mv,,42.3506381817122,-71.1108452652947
ped,,42.3466358340015,-71.0645648563648
ped,ALBANY ST,42.3351768240739,-71.0711435855564
mv,HANCOCK ST,42.3127007290682,-71.0645952382349
ped,LONGWOOD AVE,42.3366851766618,-71.1023306871889
ped,,42.3261188440933,-71.1052213507767
ped,PRINCETON ST,42.3766572460749,-71.0382793355563
mv,,42.327640139695,-71.058601165101
mv,,42.2838164802311,-71.141954545248
ped,,42.3081106827284,-71.0583085843091
mv,,42.3307811500294,-71.0615321632357
mv,,42.3023491466109,-71.1115591461566
ped,,42.3590441894278,-71.0569211542535
ped,,42.351501368956,-71.0628161672212
mv,,42.2558365128312,-71.1241135678666
mv,CAMBRIDGE ST,42.3573680653517,-71.1280128853807
mv,,42.3599978138824,-71.0719922112644
mv,,42.2844370178722,-71.0770789373567
ped,,42.3317980031486,-71.0971829237883
ped,,42.3158085168013,-71.0982902915831
mv,MASSACHUSETTS AVE,42.3313623049535,-71.0707173959614
mv,,42.2526101984701,-71.1183324180399
mv,,42.2826097294558,-71.0557143257103
ped,,42.3523839525617,-71.0645375402131
mv,,42.3286131369721,-71.0827416374152
mv,MILTON AVE,42.2811938469678,-71.075795937571
mv,TERMINAL RD,42.3653448142483,-71.0211187807035
mv,ADAMS ST,42.2886101548479,-71.055508552103
mv,WALDEMAR AVE,42.3934635952728,-71.0091290169222
mv,,42.278663045261,-71.1192252902766
mv,FLAHERTY WAY,42.3376486654211,-71.0526492066458
mv,,42.2876880686948,-71.093869231729
mv,ADAMS ST,42.2916189065633,-71.0573152573905
mv,,42.3463584298712,-71.0632327207442
mv,,42.3454368915982,-71.0818139583239
mv,,42.3281599638715,-71.0969898111653
ped,WOODROW AVE,42.2866550576616,-71.0863142855443
ped,DRACUT ST,42.287304395891,-71.0623420872761
mv,KNEELAND ST,42.350656214202,-71.0616543567959
ped,BENNINGTON ST,42.3755128088386,-71.0371859815483
mv,,42.2968150724953,-71.1327923341411
ped,MASSACHUSETTS AVE,42.3415973841018,-71.0833341570933
mv,,42.3249230482231,-71.098252524468
mv,,42.300053082248,-71.0482221404601
ped,BROOKS ST,42.3758923687197,-71.0321682638746
mv,WARREN ST,42.3206244630078,-71.081765747724
mv,HYDE PARK AVE,42.2583433523217,-71.123511424909
mv,GROVE ST,42.2646761544787,-71.158189866828
mv,,42.3835849163718,-71.0753613847683
ped,,42.34188306613,-71.1658262504015
mv,PARK DR,42.3458452333285,-71.1047048164954
ped,WARREN ST,42.3126011591654,-71.0832102794657
bike,CUMMINS HWY,42.2863212384351,-71.1279399892657
mv,,42.3391517528344,-71.1103858322702
ped,GARFIELD AVE,42.2448165359746,-71.119292040232
mv,BLUE HILL AVE,42.3226820173194,-71.0768105237314
ped,TREMONT ST,42.3487281794428,-71.0667106758974
mv,,42.2784066153614,-71.1257317220321
mv,HIGHLAND ST,42.3238649656031,-71.0965463039297
mv,MASSACHUSETTS AVE,42.3313623049535,-71.0707173959614
mv,,42.2743190231124,-71.1091982619943
ped,,42.3344649553833,-71.0757362867013
mv,TERRACE ST,42.3287340904184,-71.0980520428192
mv,,42.3338261487398,-71.0825102121349
mv,,42.3094515884719,-71.1045641719662
mv,,42.3406641521711,-71.081742190346
mv,,42.3353701670616,-71.0648381737997
mv,,42.2583205598151,-71.1287263353085
mv,,42.3228944465803,-71.0766708142226
ped,DUDLEY ST,42.3276412187092,-71.0773086626512
mv,,42.3770148754518,-71.0305129406801
mv,HAMPDEN ST,42.3298115587686,-71.0749339659491
mv,,42.3835849163718,-71.0753613847683
mv,,42.3096508664512,-71.0732076417017
ped,DARTMOUTH ST,42.345949674344,-71.0752888515743
ped,CLARKWOOD ST,42.2799925594483,-71.0904867902983
mv,,42.3301311716394,-71.0786779360461
mv,,42.2799259084771,-71.065934137825
bike,COMMONWEALTH AVE,42.3495666971352,-71.1020514077844
mv,SEVENTH ST,42.3374622785223,-71.0557513077088
mv,BROOKLINE AVE,42.3422617588751,-71.1037528200484
ped,TREMONT ST,42.3443144719143,-71.0709813303801
mv,,42.3413946462797,-71.1467875708442
mv,,42.2829231970928,-71.0762171297429
mv,,42.3728169744896,-71.0641379126103
mv,,42.3503346414685,-71.0847087631801
mv,HYDE PARK AVE,42.2564454515372,-71.1239610646658
ped,HARRISON AVE,42.3339410455613,-71.076495905201
mv,,42.3146144336358,-71.0788260558534
mv,,42.3609645221658,-71.1176500302794
mv,,42.2702689955441,-71.0982819328617
mv,,42.3224776794078,-71.0848584749723
mv,,42.313586100345,-71.1220532892672
ped,,42.3495240148767,-71.0794928429059
mv,SOUTHBOURNE RD,42.2898194924009,-71.1177457581546
mv,,42.2824841057026,-71.0994574809297
mv,NORTH ST,42.3638514738498,-71.0519380175228
mv,,42.347186885734,-71.0985450073675
ped,TREMONT ST,42.3562131330695,-71.0623071178217
mv,HYDE PARK AVE,42.2564454515372,-71.1239610646658
ped,LEVERETT CIR,42.3667015354955,-71.0679019675722
mv,,42.3570342071346,-71.126241306044
mv,,42.330671687416,-71.0352274463851
mv,,42.350793818525,-71.1113947129813
ped,,42.3508757487962,-71.0630054637919
ped,,42.3062599185108,-71.0670061305769
mv,,42.292990343285,-71.0945509732253
ped,,42.291124538067,-71.0628051665928
ped,,42.2899648575072,-71.0696335335975
mv,,42.2924410825438,-71.1177983051305
mv,,42.2793630128554,-71.0471163054689
ped,MORTON ST,42.277536261062,-71.0779350856467
mv,WASHINGTON ST,42.3001168136585,-71.1134298090941
mv,,42.3625681921759,-71.055786756646
mv,TURTLE POND PKWY,42.255568443691,-71.1382525179611
ped,WASHINGTON ST,42.3556812760926,-71.0602735525955
bike,,42.3041504784221,-71.1189053997218
ped,DORCHESTER AVE,42.297562686297,-71.060945539169
mv,RIVER ST,42.2713645541587,-71.0809521422002
ped,CENTRE ST,42.3226876737959,-71.0991355697435
mv,WOOLSON ST,42.2817294882454,-71.0905313154691
ped,,42.3415595181132,-71.0570560132645
mv,ADAMS ST,42.2871396501123,-71.0545759775499
mv,,42.3334479445914,-71.0805695057595
mv,,42.3170011701792,-71.0650240521901
ped,SPRING ST,42.2771220039541,-71.1645716764868
ped,,42.3321181496861,-71.0792771952443
ped,,42.3534783168362,-71.0576692047311
mv,,42.2392568381461,-71.1321019021923
mv,WARREN ST,42.3130995223383,-71.0835506031245
mv,,42.2953197172563,-71.0863519280507
mv,COLUMBUS AVE,42.3148419265416,-71.0971450137548
mv,GEORGETOWNE PL,42.2554172758583,-71.1442325376842
mv,,42.3492990675246,-71.0768932335
mv,HYDE PARK AVE,42.2633572658912,-71.1214933006222
ped,,42.3533431543603,-71.0593519210318
ped,,42.3525871900135,-71.0554181413072
ped,,42.3223734519016,-71.0610452743175
mv,,42.294907833355,-71.0878204187995
mv,,42.2955131500281,-71.0721081195909
bike,,42.3584503780826,-71.1267583987965
mv,,42.3392841572374,-71.0802471991637
mv,WASHINGTON ST,42.3046910843378,-71.1092383888004
bike,SUMMER ST,42.3465359221362,-71.0428174742549
bike,CAMBRIDGE ST,42.3550153410652,-71.1339594942678
mv,ETHEL ST,42.2781562138446,-71.1304817825003
ped,,42.3479661787395,-71.0736911935087
mv,,42.3389208768069,-71.1072521092505
mv,,42.3382680685935,-71.106132673401
mv,,42.2539802696429,-71.1243743907643
mv,,42.2973566537748,-71.0564071982124
mv,TOPLIFF ST,42.3015419784389,-71.0676503787683
mv,,42.2864940683716,-71.0935192182127
mv,GALLIVAN BLVD,42.284032480719,-71.0462763921224
mv,,42.3424034975117,-71.0745693730235
ped,DUDLEY ST,42.3172379763208,-71.0655939373342
mv,NORWELL ST,42.3005358715349,-71.0788329248986
mv,BROOKFORD ST,42.3184274380439,-71.0754874749418
mv,,42.3195675833158,-71.0982727589971
mv,CHARLES ST,42.362094780218,-71.0707915068115
mv,,42.365037563503,-71.0695549888576
mv,,42.2876880686948,-71.093869231729
mv,MORTON ST,42.2839453623674,-71.0898439797584
mv,GLENDOWER RD,42.2767615591873,-71.1332283506439
mv,SCHROEDER PLZ,42.3335983559225,-71.0914007226815
mv,,42.3302671524604,-71.0502741303536
mv,HYDE PARK AVE,42.2789640843792,-71.1190596001048
mv,,42.2352543132018,-71.1248303351354
ped,,42.3356157979364,-71.0374093614004
ped,,42.3119488797266,-71.1038107256451
mv,WARREN ST,42.3175319310578,-71.0822049883698
mv,SEAVER ST,42.3079124756543,-71.0893934181403
mv,BRIGHTON AVE,42.353257333612,-71.1337180301101
bike,,42.3096508664512,-71.0732076417017
mv,,42.300666084375,-71.0491771297615
ped,MOUNT VERNON ST,42.3182278416774,-71.0433723041336
mv,,42.3727282697856,-71.032227087691
mv,,42.327640139695,-71.058601165101
ped,DUDLEY ST,42.3286236602737,-71.0830157916889
bike,,42.3216750795302,-71.0919535247488
mv,WEBSTER ST,42.3669788658003,-71.0376002230826
mv,BLUE HILL AVE,42.2836741390874,-71.0917556821554
bike,,42.3286275176202,-71.0525661113318
mv,,42.358086186739,-71.0516711287163
ped,JOSLIN PL,42.3383471112514,-71.1084344924229
mv,,42.2864219998034,-71.1178845206626
ped,LAMARTINE ST,42.3226020127908,-71.1006180260771
mv,,42.2919800808425,-71.0959102226719
mv,,42.3611162068112,-71.0723496557444
mv,,42.3384209442232,-71.0820091969339
ped,,42.3463584298712,-71.0632327207442
mv,,42.3033450911655,-71.0515611290194
mv,,42.3002860858444,-71.1046542733809
mv,,42.2899960625665,-71.0456471271881
mv,,42.3277494870544,-71.0774239686893
ped,,42.3361602827059,-71.1009077955362
mv,,42.3294044054631,-71.0604691816765
mv,TRUMAN PKWY,42.2420899238975,-71.1263833382302
mv,DORCHESTER AVE,42.3079112606426,-71.0583582134298
mv,,42.3475941772103,-71.0855852040754
mv,,42.350724182578,-71.0931342327697
mv,LAGRANGE ST,42.2786181450951,-71.1550143852888
mv,JOHNSTON RD,42.2877140122155,-71.0932614441275
ped,,42.3062599185108,-71.0670061305769
mv,GREENFIELD RD,42.269169178261,-71.1039377251907
mv,,42.2820114958427,-71.0589153444594
mv,BLUE HILL AVE,42.2891301927984,-71.0897393428254
ped,,42.3329501558606,-71.092399234367
mv,HARRISON AVE,42.345979081942,-71.063252825298
mv,,42.3648972163092,-71.0623811560425
mv,,42.2858213388264,-71.0963109531378
mv,AMERICAN LEGION HWY,42.2859962263062,-71.1094319287135
bike,,42.3132392727025,-71.1140935332677
mv,FAIRMOUNT ST,42.280585757161,-71.0743279456468
ped,,42.3406641521711,-71.081742190346
mv,,42.3053811455022,-71.0852706073606
bike,,42.3413481206646,-71.0765475810398
bike,,42.3336261401818,-71.0733641704655
ped,DORCHESTER AVE,42.3301664139235,-71.0569577865015
mv,,42.366268995494,-71.0681704043501
bike,,42.3595359599636,-71.0524427705601
mv,,42.2959004256898,-71.0922002272692
mv,,42.3328541454458,-71.0569981494471
mv,BLUE HILL AVE,42.3049215906708,-71.0846501955989
mv,TRUMAN PKWY,42.2425110460456,-71.12641214194
ped,,42.3069341992665,-71.0821780342054
ped,,42.3286751347851,-71.0839932065772
mv,,42.3182837731765,-71.0778296637221
mv,,42.3384992966648,-71.0664873424202
ped,AMERICAN LEGION HWY,42.2832313387748,-71.1136199874094
mv,HYDE PARK AVE,42.2807829050037,-71.1187993298763
ped,WASHINGTON ST,42.3174032616869,-71.096708050224
mv,,42.3570461940905,-71.0513381513117
mv,,42.3128784667438,-71.1078164513971
ped,,42.3481180472712,-71.0881347734684
bike,COMMONWEALTH AVE,42.3520017414384,-71.1240082541143
ped,MONUMENT AVE,42.3751293490572,-71.0615575322819
mv,,42.2788858569093,-71.0801682146682
ped,KINGSDALE ST,42.2951966255169,-71.0800387197586
mv,HUNTINGTON AVE,42.3342847841787,-71.1047461737346
ped,,42.3285829997089,-71.0725969212986
mv,,42.3565508813069,-71.0620147467577
mv,,42.3631998445766,-71.1297767308153
ped,MALCOLM X BLVD,42.3310295791735,-71.089742284311
mv,,42.2683492920023,-71.0954087366857
ped,,42.3562650757425,-71.0622647961056
mv,,42.2789979537581,-71.1166065888282
mv,,42.3381614489775,-71.0354893816221
ped,BROOKLINE AVE,42.3446636080291,-71.1012134670572
mv,,42.3524647810742,-71.1106662180882
mv,,42.3329752272633,-71.1013169542963
mv,,42.3705295300858,-71.0610192879168
mv,,42.284784058581,-71.0403600975558
bike,,42.342982937038,-71.141516185147
mv,,42.3641916009571,-71.1180340717805
mv,,42.2944410421276,-71.0780870083436
mv,,42.3114914654031,-71.0528940416814
mv,,42.325048760686,-71.0691516203568
mv,WILLIAM F MCCLELLAN HWY,42.3954591287824,-71.00984029826
mv,,42.3853234955101,-71.0029643451289
mv,,42.3472111652187,-71.0734831665803
ped,ROCKLAND ST,42.3221974322314,-71.0842291149064
mv,,42.3611947376421,-71.0686961545541
ped,,42.352901183069,-71.0563311394979
mv,,42.3312631382781,-71.0768912121641
ped,,42.2894323890043,-71.0782989243465
ped,,42.332547160004,-71.0721241968683
mv,PARKER ST,42.3375315679211,-71.0932955622256
mv,,42.3316981443285,-71.0679815741383
mv,SOUTHAMPTON ST,42.3312663212585,-71.0659049458934
mv,,42.362096217751,-71.0549231309744
mv,COLUMBIA RD,42.3197537886589,-71.0626914046886
mv,,42.2950525904108,-71.0616735829223
mv,WASHINGTON ST,42.3338203356896,-71.0803139457445
mv,,42.2899648575072,-71.0696335335975
ped,,42.3068043777198,-71.0844034949985
ped,,42.3186268844265,-71.0635812128842
mv,,42.3077784944706,-71.1062079683053
ped,,42.3374601639719,-71.0756305072382
bike,BOYLSTON ST,42.3524273434541,-71.0680148020698
mv,,42.366395220783,-71.0677021849855
bike,,42.3384209442232,-71.0820091969339
mv,GENEVA AVE,42.3037221527979,-71.071816058543
mv,HYDE PARK AVE,42.2552041286845,-71.1242249756696
mv,,42.2860078330957,-71.1477796812553
mv,BENNINGTON ST,42.3839502870167,-71.0150041227657
mv,,42.3067636594605,-71.0873820491142
ped,,42.2857263969743,-71.0643158545356
mv,,42.3173344559001,-71.0967841547698
mv,,42.2588040139031,-71.123398483799
bike,COMMONWEALTH AVE,42.3495885764776,-71.1039665196706
mv,,42.3257150330837,-71.0878991808715
ped,ALLSTATE RD,42.3264852188878,-71.0622983191388
mv,,42.3446825922833,-71.0680515750366
ped,,42.3355772959513,-71.0399253071054
mv,,42.3237741246441,-71.0552761379171
bike,,42.3060187067695,-71.0587813661079
ped,STUART ST,42.3486192671678,-71.0753585898251
ped,MASSACHUSETTS AVE,42.3331697846382,-71.0730600352878
mv,BIRD ST,42.3138188393299,-71.0696196868842
mv,COMMONWEALTH AVE,42.3496058413419,-71.0873714923977
mv,BLAKE ST,42.2653796789559,-71.1073750005182
mv,,42.3354051518107,-71.087571225469
mv,,42.3052126481695,-71.0683617009031
mv,,42.263633188194,-71.1026862439394
ped,BROOKLINE AVE,42.3422617588751,-71.1037528200484
mv,,42.2795627431814,-71.1355277597489
mv,,42.3573892021673,-71.1280929015528
mv,,42.3427291756745,-71.1031892538561
mv,DRUMLIN RD,42.3911439100155,-71.0062627416014
mv,HARRISON AVE,42.3429166080267,-71.0650760291862
bike,HUNTINGTON AVE,42.3422639520285,-71.0853493592697
mv,HYDE PARK AVE,42.2564454515372,-71.1239610646658
bike,,42.3473481892572,-71.0644601478028
ped,BOWDOIN ST,42.3046073758545,-71.0692020632688
bike,DORCHESTER AVE,42.2966393967083,-71.0612254916904
ped,,42.3776562651539,-71.0315127906109
ped,,42.257493713809,-71.1196600692633
mv,,42.3819825026952,-71.033416777219
bike,MOUNT IDA RD,42.3062300775355,-71.0650869558369
ped,,42.3452383737351,-71.0953548082853
mv,COLUMBIA RD,42.3163922426589,-71.0659073539803
mv,,42.3054510250734,-71.0805720932044
mv,,42.2930202027918,-71.1522459703187
ped,,42.3511076257618,-71.0702872566309
mv,,42.300666084375,-71.0491771297615
mv,,42.3573892021673,-71.1280929015528
mv,BLUE HILL AVE,42.2908710773166,-71.0894007007748
mv,WESTERN AVE,42.3622254731831,-71.1418159680473
bike,MONTANA ST,42.3102767610758,-71.0861203543234
mv,WASHINGTON ST,42.2602679350911,-71.158090273964
ped,,42.3467091767955,-71.1051172586018
mv,CAMBRIDGE ST,42.3576729550999,-71.1272834018772
mv,,42.3308566210051,-71.082964757578
mv,,42.3308566210051,-71.082964757578
mv,STANWOOD ST,42.3089933396108,-71.0798210388884
mv,TREMONT ST,42.3315838645212,-71.0957223666738
ped,GREENWOOD ST,42.2992702816439,-71.079858809703
mv,,42.324941585782,-71.098390266271
mv,,42.3237741246441,-71.0552761379171
ped,,42.3313219233918,-71.0719416098539
mv,,42.3677122049131,-71.0622141426475
mv,LEGENDS WAY,42.3666372679424,-71.0615653404389
ped,,42.3531042176969,-71.0625336513964
mv,WILLIAM T MORRISSEY BLVD,42.3162187650577,-71.0481004612798
mv,ADAMS ST,42.3005396212722,-71.0591859694341
mv,RIVER ST,42.2579699077571,-71.1186812983013
mv,,42.3249230482231,-71.098252524468
bike,,42.3521291831101,-71.1252203193855
mv,PARKER ST,42.3248187269228,-71.1008303911158
mv,,42.3415595181132,-71.0570560132645
ped,,42.3286751347851,-71.0839932065772
mv,,42.3547449990351,-71.0514723805431
mv,,42.3350655386079,-71.0787908814504
mv,,42.3034121961466,-71.0842788171581
ped,STANIFORD ST,42.3625157681962,-71.0638677206036
mv,,42.3835849163718,-71.0753613847683
bike,WARREN ST,42.3294014796913,-71.083337588784
bike,,42.3519089795404,-71.0706755916815
bike,WASHINGTON ST,42.3080448224512,-71.1059354078339
mv,WASHINGTON ST,42.2968469353455,-71.0723203855329
mv,,42.3095412078489,-71.0826125715869
mv,BOWDOIN ST,42.3080112372099,-71.0651104378137
mv,,42.3310563175341,-71.0808920195155
mv,,42.374274714394,-71.039295514903
ped,,42.3439848235504,-71.100007253646
mv,WOOD AVE,42.2719679645534,-71.1104324421484
mv,,42.3797942090972,-71.0250615426553
mv,,42.2876880686948,-71.093869231729
mv,GENEVA AVE,42.299788272761,-71.0653198904577
mv,MORRIS ST,42.3751379141479,-71.0335860177122
mv,HUNTINGTON AVE,42.3342689952647,-71.1042882095883
mv,,42.3210963494226,-71.0558756063613
mv,PUTNAM ST,42.3790934145128,-71.0325383616325
ped,SELDEN ST,42.2804622547806,-71.0823369142412
mv,BROADWAY NULL,42.3393520545213,-71.0516785657237
mv,BROADWAY NULL,42.3356736746843,-71.0459740945359
mv,,42.3207341262316,-71.0567641562002
mv,WASHINGTON ST,42.278666140541,-71.1365646767393
mv,RIVER ST,42.2715206158401,-71.0768483178334
bike,,42.3488034419616,-71.0971518252471
mv,,42.2860313219333,-71.1464930154465
mv,WILLIAM T MORRISSEY BLVD,42.295345298128,-71.0476205308315
mv,HARBORSIDE DR,42.3599359994405,-71.0257440000803
bike,ROBERT ST,42.2880050102941,-71.133565310837
mv,PARK ST,42.2976940537424,-71.0639128098323
bike,CHESTNUT HILL AVE,42.3421771133401,-71.1541311952131
bike,MERRIMAC ST,42.3632100385349,-71.0603158538045
ped,POPLAR ST,42.2732714791337,-71.129958052342
bike,,42.3239840505228,-71.0711707456625
mv,WASHINGTON ST,42.343146386257,-71.066666178114
mv,CUSHING AVE,42.3130774789382,-71.0617561595701
mv,,42.3630130590034,-71.0534329068787
mv,COMMONWEALTH AVE,42.3500500664499,-71.1311187186374
mv,SCIENCE PARK,42.3675639180761,-71.0704032508472
mv,BLUE HILL AVE,42.2689001633682,-71.0936182584627
mv,,42.3427894451293,-71.061679844266
mv,GASTON ST,42.3136241597818,-71.0826703193492
ped,,42.3526581266242,-71.160573311713
mv,,42.2959004256898,-71.0922002272692
mv,,42.3114914654031,-71.0528940416814
mv,WOODBOLE AVE,42.2779262072874,-71.0803161113836
bike,,42.3565508813069,-71.0620147467577
mv,WILLIAM J DAY BLVD,42.3226662863946,-71.0493384095945
mv,,42.2823354889144,-71.0996085303271
bike,COMMONWEALTH AVE,42.3402134715394,-71.151235543855
mv,,42.3388691503561,-71.0810701900434
mv,,42.351886419026,-71.1212686385502
mv,COLUMBIA RD,42.3057302307081,-71.0800538362603
mv,SOUTH ST,42.3047434372973,-71.1146345845339
mv,BLUE HILL AVE,42.3152787886476,-71.0784681899603
mv,GENEVA AVE,42.3048153140069,-71.0737583741776
bike,,42.325048760686,-71.0691516203568
mv,COLUMBIA RD,42.3214274912553,-71.0523811650364
mv,,42.3295155891554,-71.0570072798144
mv,BEACON ST,42.3565414569585,-71.0677727308356
bike,COMMONWEALTH AVE,42.3492519747819,-71.0893997033272
ped,,42.3406641521711,-71.081742190346
mv,HYDE PARK AVE,42.247578841433,-71.1277254543501
bike,,42.3202441297675,-71.0610811540981
bike,,42.2816570525055,-71.0869362317209
mv,RUTHERFORD AVE,42.3714892093205,-71.0628178050252
mv,HYDE PARK AVE,42.2679622805777,-71.1209128402792
mv,WESTMINSTER ST,42.2641726825993,-71.1172629644535
mv,WASHINGTON ST,42.3001133796697,-71.0745137787569
mv,,42.3051299637948,-71.0569118778021
ped,WASHINGTON ST,42.3556812760926,-71.0602735525955
mv,BRIGHTON AVE,42.3527546168991,-71.129519376573
